"subj"	"block"	"bsl"	"speed"	"trialN"	"condi"	"setID"	"RTs"	"dprime"	"cyc"	"cond"	"tempo"	"response"	"RTadj"	"tone"
"2212"	"6"	6	0.36804	5	39	"2"	3	2.7549	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.38686	48
"2213"	"6"	6	0.36804	5	41	"2"	25	2.0449	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	1.67686	34
"2214"	"6"	6	0.36804	5	42	"2"	27	2.3436	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	1.97556	40
"2215"	"6"	6	0.36804	5	45	"2"	2	3.0473	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.67926	54
"2216"	"6"	6	0.36804	5	46	"2"	30	2.1357	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	1.76766	35
"2218"	"6"	6	0.36804	5	50	"2"	10	2.7212	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.35316	47
"2219"	"6"	6	0.36804	5	54	"2"	15	2.6297	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.26166	45
"2220"	"6"	6	0.36804	5	55	"2"	7	2.4102	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.04216	41
"2221"	"6"	6	0.36804	5	56	"2"	9	2.2859	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	1.91786	38
"2222"	"6"	6	0.36804	5	61	"2"	4	2.2803	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	1.91226	38
"2223"	"6"	6	0.36804	5	62	"2"	29	2.6514	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.28336	46
"2224"	"6"	6	0.36804	5	63	"2"	16	2.9237	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.55566	51
"2225"	"6"	6	0.36804	5	64	"2"	12	3.0972	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.72916	55
"2226"	"6"	6	0.36804	5	67	"2"	31	2.7711	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.40306	48
"2227"	"6"	6	0.36804	5	73	"2"	6	2.0049	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	1.63686	33
"2228"	"6"	6	0.36804	5	76	"2"	5	2.5969	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.22886	45
"2229"	"6"	6	0.36804	5	77	"2"	19	2.4248	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	2.05676	41
"2230"	"6"	6	0.36804	5	78	"2"	11	2.3261	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	1.95806	39
"2231"	"6"	6	0.36804	5	79	"2"	20	2.0385	3.604818	"TWE"	"RANDREG"	"50ms"	"Hit"	1.67046	33
"2232"	"8"	3	0.39668	5	1	"2"	22	2.5315	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	2.13482	43
"2233"	"8"	3	0.39668	5	3	"2"	6	2.6154	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	2.21872	44
"2234"	"8"	3	0.39668	5	7	"2"	31	2.2122	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.81552	36
"2235"	"8"	3	0.39668	5	9	"2"	1	1.6146	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.21792	24
"2236"	"8"	3	0.39668	5	10	"2"	30	2.5143	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	2.11762	42
"2237"	"8"	3	0.39668	5	11	"2"	33	2.0094	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.61272	32
"2238"	"8"	3	0.39668	5	13	"2"	23	1.6785	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.28182	26
"2239"	"8"	3	0.39668	5	14	"2"	9	2.6649	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	2.26822	45
"2240"	"8"	3	0.39668	5	16	"2"	4	1.5433	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.14662	23
"2241"	"8"	3	0.39668	5	18	"2"	27	2.1771	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.78042	36
"2242"	"8"	3	0.39668	5	21	"2"	10	1.8115	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.41482	28
"2243"	"8"	3	0.39668	5	22	"2"	2	2.4196	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	2.02292	40
"2244"	"8"	3	0.39668	5	23	"2"	3	2.0807	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.68402	34
"2245"	"8"	3	0.39668	5	24	"2"	8	2.1497	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.75302	35
"2246"	"8"	3	0.39668	5	26	"2"	15	2.1147	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.71802	34
"2247"	"8"	3	0.39668	5	27	"2"	12	1.5146	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.11792	22
"2248"	"8"	3	0.39668	5	28	"2"	18	1.9056	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.50892	30
"2249"	"8"	3	0.39668	5	29	"2"	19	1.731	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.33432	27
"2250"	"8"	3	0.39668	5	32	"2"	14	2.567	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	2.17032	43
"2251"	"8"	3	0.39668	5	33	"2"	16	1.8715	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.47482	29
"2252"	"8"	3	0.39668	5	37	"2"	28	1.7733	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.37662	28
"2253"	"8"	3	0.39668	5	38	"2"	26	2.5789	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	2.18222	44
"2254"	"8"	3	0.39668	5	40	"2"	7	1.852	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.45532	29
"2255"	"8"	3	0.39668	5	46	"2"	32	2.2599	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.86322	37
"2256"	"8"	3	0.39668	5	47	"2"	35	2.0694	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.67272	33
"2257"	"8"	3	0.39668	5	48	"2"	17	2.0604	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.66372	33
"2258"	"8"	3	0.39668	5	51	"2"	13	2.2453	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.84862	37
"2259"	"8"	3	0.39668	5	53	"2"	24	2.2608	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.86412	37
"2260"	"8"	3	0.39668	5	61	"2"	5	2.0556	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.65892	33
"2261"	"8"	3	0.39668	5	63	"2"	34	2.3454	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.94872	39
"2262"	"8"	3	0.39668	5	66	"2"	11	2.9452	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	2.54852	51
"2263"	"8"	3	0.39668	5	67	"2"	21	2.6235	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	2.22682	45
"2264"	"8"	3	0.39668	5	75	"2"	20	2.2184	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.82172	36
"2265"	"8"	3	0.39668	5	76	"2"	29	1.7422	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	1.34552	27
"2266"	"8"	3	0.39668	5	80	"2"	25	2.4041	3.522954	"TWE"	"RANDREG"	"50ms"	"Hit"	2.00742	40
"2270"	"9"	1	0.28782	5	9	"2"	20	2.8871	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.59928	52
"2272"	"9"	1	0.28782	5	20	"2"	12	2.4908	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.20298	44
"2276"	"9"	1	0.28782	5	31	"2"	7	2.0963	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	1.80848	36
"2278"	"9"	1	0.28782	5	38	"2"	32	2.4985	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.21068	44
"2279"	"9"	1	0.28782	5	43	"2"	24	2.3747	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.08688	42
"2280"	"9"	1	0.28782	5	44	"2"	21	2.618	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.33018	47
"2281"	"9"	1	0.28782	5	46	"2"	33	3.0322	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.74438	55
"2282"	"9"	1	0.28782	5	47	"2"	10	2.314	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.02618	41
"2283"	"9"	1	0.28782	5	49	"2"	11	2.7168	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.42898	49
"2285"	"9"	1	0.28782	5	54	"2"	4	2.6168	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.32898	47
"2286"	"9"	1	0.28782	5	56	"2"	31	2.09	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	1.80218	36
"2287"	"9"	1	0.28782	5	58	"2"	30	2.4487	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.16088	43
"2288"	"9"	1	0.28782	5	60	"2"	26	2.3189	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.03108	41
"2289"	"9"	1	0.28782	5	62	"2"	23	2.272	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	1.98418	40
"2290"	"9"	1	0.28782	5	63	"2"	18	2.5569	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.26908	45
"2291"	"9"	1	0.28782	5	64	"2"	16	2.3196	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.03178	41
"2292"	"9"	1	0.28782	5	66	"2"	6	1.8853	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	1.59748	32
"2293"	"9"	1	0.28782	5	69	"2"	2	2.6146	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.32678	47
"2294"	"9"	1	0.28782	5	70	"2"	22	2.8598	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.57198	51
"2295"	"9"	1	0.28782	5	71	"2"	28	2.7483	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.46048	49
"2296"	"9"	1	0.28782	5	75	"2"	35	2.7767	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.48888	50
"2297"	"9"	1	0.28782	5	77	"2"	14	2.5182	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	2.23038	45
"2298"	"9"	1	0.28782	5	80	"2"	3	1.832	3.399495	"TWE"	"RANDREG"	"50ms"	"Hit"	1.54418	31
"2300"	"1"	6	0.59798	5	56	"4"	5	0.3263	3.084385	"TWE"	"STEP"	"50ms"	"Hit"	0.3263	7
"2302"	"1"	6	0.59798	5	65	"4"	3	0.3625	3.084385	"TWE"	"STEP"	"50ms"	"Hit"	0.3625	7
"2303"	"1"	6	0.59798	5	66	"4"	4	0.3515	3.084385	"TWE"	"STEP"	"50ms"	"Hit"	0.3515	7
"2304"	"10"	3	0.36556	5	15	"4"	2	0.3725	3.391752	"TWE"	"STEP"	"50ms"	"Hit"	0.3725	7
"2305"	"10"	3	0.36556	5	59	"4"	1	0.4264	3.391752	"TWE"	"STEP"	"50ms"	"Hit"	0.4264	9
"2306"	"10"	3	0.36556	5	69	"4"	4	0.3817	3.391752	"TWE"	"STEP"	"50ms"	"Hit"	0.3817	8
"2307"	"10"	3	0.36556	5	71	"4"	3	0.3146	3.391752	"TWE"	"STEP"	"50ms"	"Hit"	0.3146	6
"2308"	"10"	3	0.36556	5	77	"4"	5	0.3326	3.391752	"TWE"	"STEP"	"50ms"	"Hit"	0.3326	7
"2309"	"11"	1	0.48584	5	7	"4"	5	0.5635	4.482805	"TWE"	"STEP"	"50ms"	"Hit"	0.5635	11
"2310"	"11"	1	0.48584	5	15	"4"	3	0.5212	4.482805	"TWE"	"STEP"	"50ms"	"Hit"	0.5212	10
"2311"	"11"	1	0.48584	5	18	"4"	4	0.3917	4.482805	"TWE"	"STEP"	"50ms"	"Hit"	0.3917	8
"2312"	"11"	1	0.48584	5	23	"4"	2	0.6702	4.482805	"TWE"	"STEP"	"50ms"	"Hit"	0.6702	13
"2313"	"11"	1	0.48584	5	73	"4"	1	0.2826	4.482805	"TWE"	"STEP"	"50ms"	"Hit"	0.2826	6
"2314"	"12"	5	0.3289	5	29	"4"	5	0.2982	3.604818	"TWE"	"STEP"	"50ms"	"Hit"	0.2982	6
"2315"	"12"	5	0.3289	5	36	"4"	1	0.2785	3.604818	"TWE"	"STEP"	"50ms"	"Hit"	0.2785	6
"2316"	"12"	5	0.3289	5	43	"4"	2	0.4925	3.604818	"TWE"	"STEP"	"50ms"	"Hit"	0.4925	10
"2317"	"12"	5	0.3289	5	71	"4"	4	0.3094	3.604818	"TWE"	"STEP"	"50ms"	"Hit"	0.3094	6
"2318"	"12"	5	0.3289	5	74	"4"	3	0.2659	3.604818	"TWE"	"STEP"	"50ms"	"Hit"	0.2659	5
"2319"	"13"	6	0.3636	5	12	"4"	1	0.4362	3.680934	"TWE"	"STEP"	"50ms"	"Hit"	0.4362	9
"2320"	"13"	6	0.3636	5	19	"4"	3	0.3888	3.680934	"TWE"	"STEP"	"50ms"	"Hit"	0.3888	8
"2321"	"13"	6	0.3636	5	36	"4"	2	0.3869	3.680934	"TWE"	"STEP"	"50ms"	"Hit"	0.3869	8
"2322"	"13"	6	0.3636	5	45	"4"	5	0.321	3.680934	"TWE"	"STEP"	"50ms"	"Hit"	0.321	6
"2323"	"13"	6	0.3636	5	61	"4"	4	0.2851	3.680934	"TWE"	"STEP"	"50ms"	"Hit"	0.2851	6
"2324"	"2"	4	0.43164	5	21	"4"	1	0.3883	3.083024	"TWE"	"STEP"	"50ms"	"Hit"	0.3883	8
"2325"	"2"	4	0.43164	5	32	"4"	5	0.633	3.083024	"TWE"	"STEP"	"50ms"	"Hit"	0.633	13
"2326"	"2"	4	0.43164	5	46	"4"	3	0.4071	3.083024	"TWE"	"STEP"	"50ms"	"Hit"	0.4071	8
"2327"	"2"	4	0.43164	5	72	"4"	4	0.3811	3.083024	"TWE"	"STEP"	"50ms"	"Hit"	0.3811	8
"2328"	"2"	4	0.43164	5	74	"4"	2	0.3487	3.083024	"TWE"	"STEP"	"50ms"	"Hit"	0.3487	7
"2329"	"3"	2	0.34126	5	15	"4"	1	0.3697	3.110313	"TWE"	"STEP"	"50ms"	"Hit"	0.3697	7
"2330"	"3"	2	0.34126	5	27	"4"	3	0.3726	3.110313	"TWE"	"STEP"	"50ms"	"Hit"	0.3726	7
"2331"	"3"	2	0.34126	5	39	"4"	4	0.3276	3.110313	"TWE"	"STEP"	"50ms"	"Hit"	0.3276	7
"2332"	"3"	2	0.34126	5	51	"4"	5	0.3451	3.110313	"TWE"	"STEP"	"50ms"	"Hit"	0.3451	7
"2333"	"3"	2	0.34126	5	72	"4"	2	0.2913	3.110313	"TWE"	"STEP"	"50ms"	"Hit"	0.2913	6
"2334"	"4"	4	0.3536	5	15	"4"	5	0.3783	4.482805	"TWE"	"STEP"	"50ms"	"Hit"	0.3783	8
"2335"	"4"	4	0.3536	5	59	"4"	1	0.3572	4.482805	"TWE"	"STEP"	"50ms"	"Hit"	0.3572	7
"2336"	"4"	4	0.3536	5	69	"4"	3	0.3679	4.482805	"TWE"	"STEP"	"50ms"	"Hit"	0.3679	7
"2337"	"4"	4	0.3536	5	71	"4"	4	0.319	4.482805	"TWE"	"STEP"	"50ms"	"Hit"	0.319	6
"2338"	"4"	4	0.3536	5	77	"4"	2	0.3456	4.482805	"TWE"	"STEP"	"50ms"	"Hit"	0.3456	7
"2339"	"5"	2	0.34682	5	15	"4"	5	0.3337	3.886256	"TWE"	"STEP"	"50ms"	"Hit"	0.3337	7
"2340"	"5"	2	0.34682	5	27	"4"	2	0.3518	3.886256	"TWE"	"STEP"	"50ms"	"Hit"	0.3518	7
"2341"	"5"	2	0.34682	5	39	"4"	4	0.4636	3.886256	"TWE"	"STEP"	"50ms"	"Hit"	0.4636	9
"2342"	"5"	2	0.34682	5	51	"4"	1	0.2877	3.886256	"TWE"	"STEP"	"50ms"	"Hit"	0.2877	6
"2343"	"5"	2	0.34682	5	72	"4"	3	0.2973	3.886256	"TWE"	"STEP"	"50ms"	"Hit"	0.2973	6
"2344"	"6"	6	0.36804	5	1	"4"	3	0.388	3.604818	"TWE"	"STEP"	"50ms"	"Hit"	0.388	8
"2345"	"6"	6	0.36804	5	21	"4"	4	0.3617	3.604818	"TWE"	"STEP"	"50ms"	"Hit"	0.3617	7
"2346"	"6"	6	0.36804	5	25	"4"	2	0.399	3.604818	"TWE"	"STEP"	"50ms"	"Hit"	0.399	8
"2347"	"6"	6	0.36804	5	31	"4"	1	0.3355	3.604818	"TWE"	"STEP"	"50ms"	"Hit"	0.3355	7
"2348"	"6"	6	0.36804	5	75	"4"	5	0.356	3.604818	"TWE"	"STEP"	"50ms"	"Hit"	0.356	7
"2349"	"8"	3	0.39668	5	15	"4"	5	0.294	3.522954	"TWE"	"STEP"	"50ms"	"Hit"	0.294	6
"2350"	"8"	3	0.39668	5	59	"4"	4	0.4304	3.522954	"TWE"	"STEP"	"50ms"	"Hit"	0.4304	9
"2351"	"8"	3	0.39668	5	69	"4"	1	0.3356	3.522954	"TWE"	"STEP"	"50ms"	"Hit"	0.3356	7
"2352"	"8"	3	0.39668	5	71	"4"	2	0.4354	3.522954	"TWE"	"STEP"	"50ms"	"Hit"	0.4354	9
"2353"	"8"	3	0.39668	5	77	"4"	3	0.488	3.522954	"TWE"	"STEP"	"50ms"	"Hit"	0.488	10
"2354"	"9"	1	0.28782	5	15	"4"	2	0.2825	3.399495	"TWE"	"STEP"	"50ms"	"Hit"	0.2825	6
"2355"	"9"	1	0.28782	5	27	"4"	4	0.2675	3.399495	"TWE"	"STEP"	"50ms"	"Hit"	0.2675	5
"2356"	"9"	1	0.28782	5	39	"4"	1	0.2743	3.399495	"TWE"	"STEP"	"50ms"	"Hit"	0.2743	5
"2357"	"9"	1	0.28782	5	51	"4"	5	0.3249	3.399495	"TWE"	"STEP"	"50ms"	"Hit"	0.3249	6
"2358"	"9"	1	0.28782	5	72	"4"	3	0.2899	3.399495	"TWE"	"STEP"	"50ms"	"Hit"	0.2899	6
"2359"	"1"	4	0.36664	6	1	"2"	26	4.7828	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	4.41616	59
"2360"	"1"	4	0.36664	6	3	"2"	35	4.1292	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.76256	50
"2361"	"1"	4	0.36664	6	7	"2"	20	4.2091	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.84246	51
"2362"	"1"	4	0.36664	6	8	"2"	5	3.6825	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.31586	44
"2363"	"1"	4	0.36664	6	10	"2"	17	2.3537	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	1.98706	26
"2364"	"1"	4	0.36664	6	11	"2"	6	3.2399	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	2.87326	38
"2365"	"1"	4	0.36664	6	23	"2"	32	4.0153	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.64866	49
"2366"	"1"	4	0.36664	6	25	"2"	13	3.6848	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.31816	44
"2367"	"1"	4	0.36664	6	27	"2"	4	3.7503	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.38366	45
"2368"	"1"	4	0.36664	6	28	"2"	34	4.0825	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.71586	50
"2369"	"1"	4	0.36664	6	29	"2"	10	4.6135	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	4.24686	57
"2370"	"1"	4	0.36664	6	36	"2"	3	4.7073	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	4.34066	58
"2371"	"1"	4	0.36664	6	39	"2"	28	3.4672	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.10056	41
"2372"	"1"	4	0.36664	6	43	"2"	16	4.3712	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	4.00456	53
"2373"	"1"	4	0.36664	6	44	"2"	25	3.1164	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	2.74976	37
"2374"	"1"	4	0.36664	6	45	"2"	19	3.9394	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.57276	48
"2375"	"1"	4	0.36664	6	48	"2"	33	3.3253	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	2.95866	39
"2377"	"1"	4	0.36664	6	52	"2"	2	3.6515	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.28486	44
"2378"	"1"	4	0.36664	6	55	"2"	30	3.6119	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.24526	43
"2379"	"1"	4	0.36664	6	56	"2"	31	4.1964	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.82976	51
"2380"	"1"	4	0.36664	6	62	"2"	15	1.8591	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	1.49246	20
"2381"	"1"	4	0.36664	6	68	"2"	7	3.989	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.62236	48
"2382"	"1"	4	0.36664	6	70	"2"	14	4.0708	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.70416	49
"2383"	"1"	4	0.36664	6	73	"2"	27	3.0051	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	2.63846	35
"2384"	"1"	4	0.36664	6	76	"2"	29	4.0762	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	3.70956	49
"2385"	"1"	4	0.36664	6	78	"2"	21	2.7849	2.369897	"TWE"	"RANDREG"	"75ms"	"Hit"	2.41826	32
"2386"	"10"	6	0.31902	6	5	"2"	35	3.7972	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.47818	46
"2387"	"10"	6	0.31902	6	8	"2"	17	2.8966	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.57758	34
"2388"	"10"	6	0.31902	6	9	"2"	24	2.2525	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	1.93348	26
"2389"	"10"	6	0.31902	6	14	"2"	31	2.6835	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.36448	32
"2390"	"10"	6	0.31902	6	15	"2"	15	3.3554	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.03638	40
"2391"	"10"	6	0.31902	6	16	"2"	19	3.1189	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.79988	37
"2392"	"10"	6	0.31902	6	20	"2"	28	2.5868	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.26778	30
"2393"	"10"	6	0.31902	6	21	"2"	30	2.9608	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.64178	35
"2394"	"10"	6	0.31902	6	25	"2"	13	3.3535	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.03448	40
"2395"	"10"	6	0.31902	6	27	"2"	33	2.0238	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	1.70478	23
"2396"	"10"	6	0.31902	6	28	"2"	21	2.7444	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.42538	32
"2397"	"10"	6	0.31902	6	30	"2"	10	4.1837	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.86468	52
"2398"	"10"	6	0.31902	6	31	"2"	5	2.9479	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.62888	35
"2399"	"10"	6	0.31902	6	33	"2"	16	3.5835	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.26448	44
"2400"	"10"	6	0.31902	6	34	"2"	34	2.8806	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.56158	34
"2401"	"10"	6	0.31902	6	37	"2"	14	2.6249	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.30588	31
"2402"	"10"	6	0.31902	6	40	"2"	32	2.9329	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.61388	35
"2403"	"10"	6	0.31902	6	41	"2"	11	3.1811	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.86208	38
"2404"	"10"	6	0.31902	6	42	"2"	1	2.9413	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.62228	35
"2405"	"10"	6	0.31902	6	44	"2"	27	2.9129	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.59388	35
"2406"	"10"	6	0.31902	6	46	"2"	7	4.0914	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.77238	50
"2407"	"10"	6	0.31902	6	50	"2"	22	3.1882	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.86918	38
"2408"	"10"	6	0.31902	6	51	"2"	4	2.6907	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.37168	32
"2409"	"10"	6	0.31902	6	52	"2"	8	2.9213	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.60228	35
"2410"	"10"	6	0.31902	6	55	"2"	6	2.0936	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	1.77458	24
"2411"	"10"	6	0.31902	6	58	"2"	20	4.1961	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.87708	52
"2412"	"10"	6	0.31902	6	59	"2"	9	2.3562	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.03718	27
"2413"	"10"	6	0.31902	6	61	"2"	3	2.3412	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.02218	27
"2414"	"10"	6	0.31902	6	64	"2"	25	3.6084	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.28938	44
"2415"	"10"	6	0.31902	6	65	"2"	12	2.4874	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.16838	29
"2416"	"10"	6	0.31902	6	68	"2"	18	2.2145	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	1.89548	25
"2417"	"10"	6	0.31902	6	72	"2"	2	3.6007	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.28168	44
"2418"	"10"	6	0.31902	6	73	"2"	29	3.4609	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.14188	42
"2419"	"10"	6	0.31902	6	76	"2"	26	2.9021	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	2.58308	34
"2420"	"10"	6	0.31902	6	79	"2"	23	3.6905	3.886256	"TWE"	"RANDREG"	"75ms"	"Hit"	3.37148	45
"2421"	"11"	3	0.79438	6	3	"2"	4	3.6589	2.194946	"TWE"	"RANDREG"	"75ms"	"Hit"	2.86452	38
"2422"	"11"	3	0.79438	6	4	"2"	2	3.2505	2.194946	"TWE"	"RANDREG"	"75ms"	"Hit"	2.45612	33
"2423"	"11"	3	0.79438	6	8	"2"	10	4.0191	2.194946	"TWE"	"RANDREG"	"75ms"	"Hit"	3.22472	43
"2424"	"11"	3	0.79438	6	14	"2"	3	3.1098	2.194946	"TWE"	"RANDREG"	"75ms"	"Hit"	2.31542	31
"2425"	"11"	3	0.79438	6	17	"2"	24	4.286	2.194946	"TWE"	"RANDREG"	"75ms"	"Hit"	3.49162	47
"2426"	"11"	3	0.79438	6	18	"2"	33	2.7065	2.194946	"TWE"	"RANDREG"	"75ms"	"Hit"	1.91212	25
"2427"	"11"	3	0.79438	6	20	"2"	8	3.6753	2.194946	"TWE"	"RANDREG"	"75ms"	"Hit"	2.88092	38
