subj	 block	 speed	 trialN	 condi	 setID	 RTs	 response	 dprime	 correct
11	1	5	33	1	5	NaN	2	4.482805 	1
11	1	5	34	2	31	3.3160	1	4.482805 	1
11	1	5	35	1	31	NaN	2	4.482805 	1
11	1	5	36	2	15	2.1357	1	4.482805 	1
11	1	5	37	1	4	NaN	2	4.482805 	1
11	1	5	38	1	17	NaN	2	4.482805 	1
11	1	5	39	2	11	2.0902	1	4.482805 	1
11	1	5	40	2	4	2.7206	1	4.482805 	1
11	1	5	41	1	23	NaN	2	4.482805 	1
11	1	5	42	3	4	NaN	2	4.482805 	1
11	1	5	43	2	22	2.6830	1	4.482805 	1
11	1	5	44	2	3	2.7738	1	4.482805 	1
11	1	5	45	2	13	2.1042	1	4.482805 	1
11	1	5	46	1	14	NaN	2	4.482805 	1
11	1	5	47	2	9	2.1755	1	4.482805 	1
11	1	5	48	2	35	1.9573	1	4.482805 	1
11	1	5	49	2	7	1.8667	1	4.482805 	1
11	1	5	50	1	24	NaN	2	4.482805 	1
11	1	5	51	2	6	2.0825	1	4.482805 	1
11	1	5	52	1	21	NaN	2	4.482805 	1
11	1	5	53	2	16	2.7153	1	4.482805 	1
11	1	5	54	2	12	2.7197	1	4.482805 	1
11	1	5	55	2	27	2.5323	1	4.482805 	1
11	1	5	56	2	24	2.0800	1	4.482805 	1
11	1	5	57	2	5	2.4099	1	4.482805 	1
11	1	5	58	2	8	1.5845	1	4.482805 	1
11	1	5	59	1	18	NaN	2	4.482805 	1
11	1	5	60	2	1	2.4052	1	4.482805 	1
11	1	5	61	2	28	2.1915	1	4.482805 	1
11	1	5	62	2	19	1.8161	1	4.482805 	1
11	1	5	63	1	13	NaN	2	4.482805 	1
11	1	5	64	1	29	NaN	2	4.482805 	1
11	1	5	65	1	33	NaN	2	4.482805 	1
11	1	5	66	1	12	NaN	2	4.482805 	1
11	1	5	67	1	6	NaN	2	4.482805 	1
11	1	5	68	2	33	1.8499	1	4.482805 	1
11	1	5	69	2	26	2.3781	1	4.482805 	1
11	1	5	70	1	16	NaN	2	4.482805 	1
11	1	5	71	1	26	NaN	2	4.482805 	1
11	1	5	72	2	25	2.5258	1	4.482805 	1
11	1	5	73	4	1	0.2826	1	4.482805 	1
11	1	5	74	1	8	NaN	2	4.482805 	1
11	1	5	75	1	7	NaN	2	4.482805 	1
11	1	5	76	1	27	NaN	2	4.482805 	1
11	1	5	77	1	15	NaN	2	4.482805 	1
11	1	5	78	2	14	2.9342	1	4.482805 	1
11	1	5	79	2	32	1.8798	1	4.482805 	1
11	1	5	80	2	34	2.0094	1	4.482805 	1
11	2	2	1	2	6	1.4572	1	3.680934 	1
11	2	2	2	1	18	4.2584	-1	3.680934 	0
11	2	2	3	2	8	1.3431	1	3.680934 	1
11	2	2	4	1	10	NaN	2	3.680934 	1
11	2	2	5	1	22	NaN	2	3.680934 	1
11	2	2	6	3	5	NaN	2	3.680934 	1
11	2	2	7	2	33	1.6208	1	3.680934 	1
11	2	2	8	1	27	NaN	2	3.680934 	1
11	2	2	9	2	30	2.0122	1	3.680934 	1
11	2	2	10	2	22	1.4163	1	3.680934 	1
11	2	2	11	2	29	1.1946	1	3.680934 	1
11	2	2	12	3	3	6.3186	-1	3.680934 	0
11	2	2	13	2	21	1.4617	1	3.680934 	1
11	2	2	14	2	11	1.4153	1	3.680934 	1
11	2	2	15	4	1	0.4792	1	3.680934 	1
11	2	2	16	2	16	1.4666	1	3.680934 	1
11	2	2	17	1	28	NaN	2	3.680934 	1
11	2	2	18	2	19	1.6881	1	3.680934 	1
11	2	2	19	1	3	NaN	2	3.680934 	1
11	2	2	20	1	23	NaN	2	3.680934 	1
11	2	2	21	2	12	1.6775	1	3.680934 	1
11	2	2	22	2	28	1.4645	1	3.680934 	1
11	2	2	23	2	25	1.5652	1	3.680934 	1
11	2	2	24	2	13	1.4780	1	3.680934 	1
11	2	2	25	3	2	NaN	2	3.680934 	1
11	2	2	26	2	20	1.8386	1	3.680934 	1
11	2	2	27	2	3	1.4900	1	3.680934 	1
11	2	2	28	2	7	1.2918	1	3.680934 	1
11	2	2	29	2	31	1.4376	1	3.680934 	1
11	2	2	30	1	5	NaN	2	3.680934 	1
11	2	2	31	1	13	NaN	2	3.680934 	1
11	2	2	32	2	26	1.3506	1	3.680934 	1
11	2	2	33	2	32	1.4582	1	3.680934 	1
11	2	2	34	1	12	NaN	2	3.680934 	1
11	2	2	35	1	11	NaN	2	3.680934 	1
11	2	2	36	1	9	NaN	2	3.680934 	1
11	2	2	37	2	17	1.6771	1	3.680934 	1
11	2	2	38	2	23	1.4400	1	3.680934 	1
11	2	2	39	1	33	NaN	2	3.680934 	1
11	2	2	40	2	34	1.9761	1	3.680934 	1
11	2	2	41	1	17	NaN	2	3.680934 	1
11	2	2	42	1	25	NaN	2	3.680934 	1
11	2	2	43	1	32	NaN	2	3.680934 	1
11	2	2	44	1	16	NaN	2	3.680934 	1
11	2	2	45	3	4	NaN	2	3.680934 	1
11	2	2	46	2	10	1.5786	1	3.680934 	1
11	2	2	47	2	5	1.5881	1	3.680934 	1
11	2	2	48	2	35	1.7219	1	3.680934 	1
11	2	2	49	1	31	NaN	2	3.680934 	1
11	2	2	50	1	15	NaN	2	3.680934 	1
11	2	2	51	2	1	1.2415	1	3.680934 	1
11	2	2	52	1	29	NaN	2	3.680934 	1
11	2	2	53	2	9	1.5062	1	3.680934 	1
11	2	2	54	1	1	NaN	2	3.680934 	1
11	2	2	55	1	35	NaN	2	3.680934 	1
11	2	2	56	1	26	6.1449	-1	3.680934 	0
11	2	2	57	1	7	NaN	2	3.680934 	1
11	2	2	58	1	2	NaN	2	3.680934 	1
11	2	2	59	4	3	0.5234	1	3.680934 	1
11	2	2	60	1	4	NaN	2	3.680934 	1
11	2	2	61	2	15	1.3213	1	3.680934 	1
11	2	2	62	3	1	NaN	2	3.680934 	1
11	2	2	63	2	24	1.5847	1	3.680934 	1
11	2	2	64	1	6	NaN	2	3.680934 	1
11	2	2	65	1	20	NaN	2	3.680934 	1
11	2	2	66	2	4	1.4286	1	3.680934 	1
11	2	2	67	2	27	1.5101	1	3.680934 	1
11	2	2	68	1	30	NaN	2	3.680934 	1
11	2	2	69	4	4	0.4571	1	3.680934 	1
11	2	2	70	1	19	NaN	2	3.680934 	1
11	2	2	71	4	2	0.4993	1	3.680934 	1
11	2	2	72	1	21	NaN	2	3.680934 	1
11	2	2	73	1	14	NaN	2	3.680934 	1
11	2	2	74	1	34	NaN	2	3.680934 	1
11	2	2	75	2	14	1.3393	1	3.680934 	1
11	2	2	76	2	2	1.4775	1	3.680934 	1
11	2	2	77	4	5	0.4054	1	3.680934 	1
11	2	2	78	1	24	NaN	2	3.680934 	1
11	2	2	79	1	8	NaN	2	3.680934 	1
11	2	2	80	2	18	1.4678	1	3.680934 	1
11	3	6	1	1	35	9.9627	-1	2.194946 	0
11	3	6	2	1	21	10.9675	-1	2.194946 	0
11	3	6	3	2	4	3.6589	1	2.194946 	1
11	3	6	4	2	2	3.2505	1	2.194946 	1
11	3	6	5	1	1	NaN	2	2.194946 	1
11	3	6	6	2	15	NaN	0	2.194946 	0
11	3	6	7	1	18	NaN	2	2.194946 	1
11	3	6	8	2	10	4.0191	1	2.194946 	1
11	3	6	9	3	1	NaN	2	2.194946 	1
11	3	6	10	1	34	NaN	2	2.194946 	1
11	3	6	11	1	19	NaN	2	2.194946 	1
11	3	6	12	1	13	NaN	2	2.194946 	1
11	3	6	13	3	4	NaN	2	2.194946 	1
11	3	6	14	2	3	3.1098	1	2.194946 	1
11	3	6	15	3	2	NaN	2	2.194946 	1
11	3	6	16	2	20	NaN	0	2.194946 	0
11	3	6	17	2	24	4.2860	1	2.194946 	1
11	3	6	18	2	33	2.7065	1	2.194946 	1
11	3	6	19	2	28	NaN	0	2.194946 	0
11	3	6	20	2	8	3.6753	1	2.194946 	1
11	3	6	21	3	5	NaN	2	2.194946 	1
11	3	6	22	2	9	NaN	0	2.194946 	0
11	3	6	23	1	16	NaN	2	2.194946 	1
11	3	6	24	2	34	2.9091	1	2.194946 	1
11	3	6	25	1	11	NaN	2	2.194946 	1
11	3	6	26	2	21	2.6560	1	2.194946 	1
11	3	6	27	2	18	3.7226	1	2.194946 	1
11	3	6	28	1	6	NaN	2	2.194946 	1
11	3	6	29	2	1	2.8346	1	2.194946 	1
11	3	6	30	1	20	NaN	2	2.194946 	1
11	3	6	31	1	27	NaN	2	2.194946 	1
11	3	6	32	4	5	0.4405	1	2.194946 	1
11	3	6	33	1	23	NaN	2	2.194946 	1
11	3	6	34	2	11	3.9891	1	2.194946 	1
11	3	6	35	2	13	4.8106	1	2.194946 	1
11	3	6	36	2	26	2.9417	1	2.194946 	1
11	3	6	37	2	19	NaN	0	2.194946 	0
11	3	6	38	1	31	NaN	2	2.194946 	1
11	3	6	39	2	30	NaN	0	2.194946 	0
11	3	6	40	1	29	NaN	2	2.194946 	1
11	3	6	41	2	7	3.0520	1	2.194946 	1
11	3	6	42	2	25	2.7135	1	2.194946 	1
11	3	6	43	1	22	NaN	2	2.194946 	1
11	3	6	44	1	8	NaN	2	2.194946 	1
11	3	6	45	4	3	2.2597	1	2.194946 	1
11	3	6	46	2	32	2.6592	1	2.194946 	1
11	3	6	47	1	3	NaN	2	2.194946 	1
11	3	6	48	4	1	0.5545	1	2.194946 	1
11	3	6	49	4	2	0.3349	1	2.194946 	1
11	3	6	50	2	5	3.4084	1	2.194946 	1
11	3	6	51	1	24	NaN	2	2.194946 	1
11	3	6	52	1	26	NaN	2	2.194946 	1
11	3	6	53	2	17	4.1433	1	2.194946 	1
11	3	6	54	2	22	2.6044	1	2.194946 	1
11	3	6	55	2	27	NaN	0	2.194946 	0
11	3	6	56	2	14	NaN	0	2.194946 	0
11	3	6	57	1	5	NaN	2	2.194946 	1
11	3	6	58	2	29	3.6376	1	2.194946 	1
11	3	6	59	1	30	NaN	2	2.194946 	1
11	3	6	60	1	33	10.7291	-1	2.194946 	0
11	3	6	61	1	12	NaN	2	2.194946 	1
11	3	6	62	2	16	4.8192	1	2.194946 	1
11	3	6	63	2	35	4.0260	1	2.194946 	1
11	3	6	64	4	4	0.3823	1	2.194946 	1
11	3	6	65	1	14	NaN	2	2.194946 	1
11	3	6	66	2	31	4.5343	1	2.194946 	1
11	3	6	67	1	7	NaN	2	2.194946 	1
11	3	6	68	2	6	3.1014	1	2.194946 	1
11	3	6	69	2	12	3.2799	1	2.194946 	1
11	3	6	70	1	10	NaN	2	2.194946 	1
11	3	6	71	1	4	NaN	2	2.194946 	1
11	3	6	72	2	23	NaN	0	2.194946 	0
11	3	6	73	1	9	NaN	2	2.194946 	1
11	3	6	74	1	32	NaN	2	2.194946 	1
11	3	6	75	1	25	NaN	2	2.194946 	1
11	3	6	76	1	17	NaN	2	2.194946 	1
11	3	6	77	1	2	NaN	2	2.194946 	1
11	3	6	78	3	3	NaN	2	2.194946 	1
11	3	6	79	1	15	NaN	2	2.194946 	1
11	3	6	80	1	28	NaN	2	2.194946 	1
11	4	3	1	4	3	0.2711	1	3.604818 	1
11	4	3	2	2	22	1.8390	1	3.604818 	1
11	4	3	3	1	13	NaN	2	3.604818 	1
11	4	3	4	3	4	NaN	2	3.604818 	1
11	4	3	5	1	17	NaN	2	3.604818 	1
11	4	3	6	1	18	NaN	2	3.604818 	1
11	4	3	7	2	5	2.0423	1	3.604818 	1
11	4	3	8	1	33	NaN	2	3.604818 	1
11	4	3	9	1	8	NaN	2	3.604818 	1
11	4	3	10	2	23	2.0965	1	3.604818 	1
11	4	3	11	2	1	2.1718	1	3.604818 	1
11	4	3	12	1	26	NaN	2	3.604818 	1
11	4	3	13	2	24	2.2116	1	3.604818 	1
11	4	3	14	1	19	NaN	2	3.604818 	1
11	4	3	15	2	21	2.0895	1	3.604818 	1
11	4	3	16	1	28	NaN	2	3.604818 	1
11	4	3	17	1	27	NaN	2	3.604818 	1
11	4	3	18	1	7	NaN	2	3.604818 	1
11	4	3	19	3	2	NaN	2	3.604818 	1
11	4	3	20	1	20	NaN	2	3.604818 	1
11	4	3	21	4	5	0.4915	1	3.604818 	1
11	4	3	22	1	25	NaN	2	3.604818 	1
11	4	3	23	1	34	NaN	2	3.604818 	1
11	4	3	24	2	7	1.4825	1	3.604818 	1
11	4	3	25	4	2	0.9392	1	3.604818 	1
11	4	3	26	1	3	NaN	2	3.604818 	1
11	4	3	27	2	17	2.0184	1	3.604818 	1
11	4	3	28	1	32	NaN	2	3.604818 	1
11	4	3	29	2	32	2.2692	1	3.604818 	1
11	4	3	30	2	11	NaN	0	3.604818 	0
11	4	3	31	4	1	0.5185	1	3.604818 	1
11	4	3	32	2	27	2.2447	1	3.604818 	1
11	4	3	33	2	31	2.3890	1	3.604818 	1
11	4	3	34	1	10	8.2370	-1	3.604818 	0
11	4	3	35	2	34	2.1987	1	3.604818 	1
11	4	3	36	2	33	1.8828	1	3.604818 	1
11	4	3	37	1	5	NaN	2	3.604818 	1
11	4	3	38	1	2	NaN	2	3.604818 	1
11	4	3	39	2	4	2.4221	1	3.604818 	1
11	4	3	40	1	35	NaN	2	3.604818 	1
11	4	3	41	2	30	1.8922	1	3.604818 	1
11	4	3	42	2	29	2.1659	1	3.604818 	1
11	4	3	43	1	6	NaN	2	3.604818 	1
11	4	3	44	1	23	NaN	2	3.604818 	1
11	4	3	45	2	18	2.1774	1	3.604818 	1
11	4	3	46	2	28	2.8447	1	3.604818 	1
11	4	3	47	2	2	1.9087	1	3.604818 	1
11	4	3	48	1	21	NaN	2	3.604818 	1
11	4	3	49	1	22	NaN	2	3.604818 	1
11	4	3	50	2	15	1.9958	1	3.604818 	1
11	4	3	51	1	24	NaN	2	3.604818 	1
11	4	3	52	2	10	1.8397	1	3.604818 	1
11	4	3	53	1	16	NaN	2	3.604818 	1
11	4	3	54	2	6	2.0282	1	3.604818 	1
11	4	3	55	2	14	NaN	0	3.604818 	0
11	4	3	56	2	26	2.4660	1	3.604818 	1
11	4	3	57	1	30	NaN	2	3.604818 	1
11	4	3	58	1	31	NaN	2	3.604818 	1
11	4	3	59	1	1	NaN	2	3.604818 	1
11	4	3	60	3	1	NaN	2	3.604818 	1
11	4	3	61	2	8	1.7598	1	3.604818 	1
11	4	3	62	2	9	1.8920	1	3.604818 	1
11	4	3	63	2	35	1.8931	1	3.604818 	1
11	4	3	64	2	20	1.8334	1	3.604818 	1
11	4	3	65	1	15	NaN	2	3.604818 	1
11	4	3	66	3	3	NaN	2	3.604818 	1
11	4	3	67	2	12	2.2951	1	3.604818 	1
11	4	3	68	1	12	NaN	2	3.604818 	1
11	4	3	69	1	29	NaN	2	3.604818 	1
11	4	3	70	1	11	NaN	2	3.604818 	1
11	4	3	71	3	5	NaN	2	3.604818 	1
11	4	3	72	1	9	NaN	2	3.604818 	1
11	4	3	73	2	16	2.5804	1	3.604818 	1
11	4	3	74	1	14	NaN	2	3.604818 	1
11	4	3	75	4	4	0.3945	1	3.604818 	1
11	4	3	76	2	13	1.8731	1	3.604818 	1
11	4	3	77	2	25	1.6501	1	3.604818 	1
11	4	3	78	2	3	1.7887	1	3.604818 	1
11	4	3	79	2	19	1.9091	1	3.604818 	1
11	4	3	80	1	4	NaN	2	3.604818 	1
11	5	4	1	1	7	NaN	2	2.216141 	1
11	5	4	2	1	18	NaN	2	2.216141 	1
11	5	4	3	1	30	NaN	2	2.216141 	1
11	5	4	4	1	23	NaN	2	2.216141 	1
11	5	4	5	2	30	1.7796	1	2.216141 	1
11	5	4	6	1	15	NaN	2	2.216141 	1
11	5	4	7	1	3	NaN	2	2.216141 	1
11	5	4	8	2	3	1.3264	1	2.216141 	1
11	5	4	9	2	27	2.0591	1	2.216141 	1
11	5	4	10	1	31	NaN	2	2.216141 	1
11	5	4	11	1	35	NaN	2	2.216141 	1
11	5	4	12	1	5	NaN	2	2.216141 	1
11	5	4	13	3	5	4.3709	-1	2.216141 	0
11	5	4	14	2	24	1.9555	1	2.216141 	1
11	5	4	15	2	35	1.8562	1	2.216141 	1
11	5	4	16	2	14	1.4814	1	2.216141 	1
11	5	4	17	1	19	NaN	2	2.216141 	1
11	5	4	18	3	3	NaN	2	2.216141 	1
11	5	4	19	1	11	NaN	2	2.216141 	1
11	5	4	20	2	8	1.3443	1	2.216141 	1
11	5	4	21	2	9	2.1021	1	2.216141 	1
11	5	4	22	1	9	NaN	2	2.216141 	1
11	5	4	23	1	32	NaN	2	2.216141 	1
11	5	4	24	1	26	NaN	2	2.216141 	1
11	5	4	25	2	32	1.4184	1	2.216141 	1
11	5	4	26	1	34	NaN	2	2.216141 	1
11	5	4	27	2	21	1.3851	1	2.216141 	1
11	5	4	28	2	23	NaN	0	2.216141 	0
11	5	4	29	4	4	0.3616	1	2.216141 	1
11	5	4	30	2	26	1.1672	1	2.216141 	1
11	5	4	31	2	7	NaN	0	2.216141 	0
11	5	4	32	1	2	NaN	2	2.216141 	1
11	5	4	33	2	10	NaN	0	2.216141 	0
11	5	4	34	2	17	1.3085	1	2.216141 	1
11	5	4	35	1	1	NaN	2	2.216141 	1
11	5	4	36	4	5	NaN	0	2.216141 	0
11	5	4	37	2	15	NaN	0	2.216141 	0
11	5	4	38	3	4	NaN	2	2.216141 	1
11	5	4	39	1	20	NaN	2	2.216141 	1
11	5	4	40	2	31	1.5231	1	2.216141 	1
11	5	4	41	2	11	1.3425	1	2.216141 	1
11	5	4	42	2	34	1.2869	1	2.216141 	1
11	5	4	43	4	2	0.4188	1	2.216141 	1
11	5	4	44	2	29	1.4066	1	2.216141 	1
11	5	4	45	1	21	NaN	2	2.216141 	1
11	5	4	46	2	2	1.0620	1	2.216141 	1
11	5	4	47	1	28	NaN	2	2.216141 	1
11	5	4	48	1	25	NaN	2	2.216141 	1
11	5	4	49	1	16	NaN	2	2.216141 	1
11	5	4	50	2	4	1.2490	1	2.216141 	1
11	5	4	51	2	20	1.7452	1	2.216141 	1
11	5	4	52	2	16	1.5616	1	2.216141 	1
11	5	4	53	1	33	NaN	2	2.216141 	1
11	5	4	54	1	4	NaN	2	2.216141 	1
11	5	4	55	2	28	0.3042	1	2.216141 	1
11	5	4	56	1	24	NaN	2	2.216141 	1
11	5	4	57	1	29	NaN	2	2.216141 	1
11	5	4	58	2	22	NaN	0	2.216141 	0
11	5	4	59	2	19	1.2817	1	2.216141 	1
11	5	4	60	1	10	NaN	2	2.216141 	1
11	5	4	61	2	25	1.7656	1	2.216141 	1
11	5	4	62	1	17	NaN	2	2.216141 	1
11	5	4	63	1	8	NaN	2	2.216141 	1
11	5	4	64	2	6	1.3256	1	2.216141 	1
11	5	4	65	2	33	2.2856	1	2.216141 	1
11	5	4	66	3	1	4.3497	-1	2.216141 	0
11	5	4	67	1	6	NaN	2	2.216141 	1
11	5	4	68	2	18	1.5041	1	2.216141 	1
11	5	4	69	1	14	NaN	2	2.216141 	1
11	5	4	70	1	22	4.0964	-1	2.216141 	0
11	5	4	71	4	1	0.9940	1	2.216141 	1
11	5	4	72	2	5	2.1242	1	2.216141 	1
11	5	4	73	2	1	NaN	0	2.216141 	0
11	5	4	74	4	3	0.6615	1	2.216141 	1
11	5	4	75	1	12	NaN	2	2.216141 	1
11	5	4	76	2	13	1.6191	1	2.216141 	1
11	5	4	77	3	2	NaN	2	2.216141 	1
11	5	4	78	1	13	NaN	2	2.216141 	1
11	5	4	79	2	12	1.7467	1	2.216141 	1
11	5	4	80	1	27	3.9580	-1	2.216141 	0
11	6	1	1	2	23	NaN	0	3.886256 	0
11	6	1	2	1	9	NaN	2	3.886256 	1
11	6	1	3	3	4	NaN	2	3.886256 	1
11	6	1	4	2	25	NaN	0	3.886256 	0
11	6	1	5	3	2	NaN	2	3.886256 	1
11	6	1	6	2	20	0.2217	1	3.886256 	1
11	6	1	7	2	28	1.0855	1	3.886256 	1
11	6	1	8	2	19	1.0583	1	3.886256 	1
11	6	1	9	2	1	1.0474	1	3.886256 	1
11	6	1	10	1	2	NaN	2	3.886256 	1
11	6	1	11	2	21	0.9680	1	3.886256 	1
11	6	1	12	4	4	0.5235	1	3.886256 	1
11	6	1	13	2	16	0.9414	1	3.886256 	1
11	6	1	14	3	5	NaN	2	3.886256 	1
11	6	1	15	1	24	NaN	2	3.886256 	1
11	6	1	16	2	8	1.0956	1	3.886256 	1
11	6	1	17	2	4	0.9704	1	3.886256 	1
11	6	1	18	2	13	1.1290	1	3.886256 	1
11	6	1	19	4	1	0.6081	1	3.886256 	1
11	6	1	20	1	27	NaN	2	3.886256 	1
11	6	1	21	1	7	NaN	2	3.886256 	1
11	6	1	22	2	24	0.9955	1	3.886256 	1
11	6	1	23	2	29	1.3514	1	3.886256 	1
11	6	1	24	1	11	NaN	2	3.886256 	1
11	6	1	25	1	30	NaN	2	3.886256 	1
11	6	1	26	1	22	NaN	2	3.886256 	1
11	6	1	27	1	29	NaN	2	3.886256 	1
11	6	1	28	2	9	0.8613	1	3.886256 	1
11	6	1	29	1	10	NaN	2	3.886256 	1
11	6	1	30	1	15	NaN	2	3.886256 	1
11	6	1	31	2	11	1.0864	1	3.886256 	1
11	6	1	32	1	6	NaN	2	3.886256 	1
11	6	1	33	1	17	NaN	2	3.886256 	1
11	6	1	34	1	34	NaN	2	3.886256 	1
11	6	1	35	2	33	1.0510	1	3.886256 	1
11	6	1	36	4	2	0.3763	1	3.886256 	1
11	6	1	37	1	35	NaN	2	3.886256 	1
11	6	1	38	1	18	NaN	2	3.886256 	1
11	6	1	39	1	12	NaN	2	3.886256 	1
11	6	1	40	1	13	NaN	2	3.886256 	1
11	6	1	41	1	26	NaN	2	3.886256 	1
11	6	1	42	2	5	1.0243	1	3.886256 	1
11	6	1	43	2	15	1.0250	1	3.886256 	1
11	6	1	44	1	19	NaN	2	3.886256 	1
11	6	1	45	4	3	0.4018	1	3.886256 	1
11	6	1	46	1	28	NaN	2	3.886256 	1
11	6	1	47	2	34	1.0509	1	3.886256 	1
11	6	1	48	1	5	NaN	2	3.886256 	1
11	6	1	49	2	35	0.9759	1	3.886256 	1
11	6	1	50	2	30	0.9780	1	3.886256 	1
11	6	1	51	2	6	1.1515	1	3.886256 	1
11	6	1	52	1	20	NaN	2	3.886256 	1
11	6	1	53	1	23	NaN	2	3.886256 	1
11	6	1	54	2	31	1.0228	1	3.886256 	1
11	6	1	55	1	14	NaN	2	3.886256 	1
11	6	1	56	2	12	0.9521	1	3.886256 	1
11	6	1	57	2	26	0.8970	1	3.886256 	1
11	6	1	58	2	7	1.2680	1	3.886256 	1
11	6	1	59	1	21	NaN	2	3.886256 	1
11	6	1	60	2	32	0.9429	1	3.886256 	1
11	6	1	61	4	5	0.3138	1	3.886256 	1
11	6	1	62	2	2	1.3347	1	3.886256 	1
11	6	1	63	1	32	NaN	2	3.886256 	1
11	6	1	64	1	33	NaN	2	3.886256 	1
11	6	1	65	1	31	NaN	2	3.886256 	1
11	6	1	66	3	1	NaN	2	3.886256 	1
11	6	1	67	2	17	1.0315	1	3.886256 	1
11	6	1	68	2	27	0.7763	1	3.886256 	1
11	6	1	69	1	3	NaN	2	3.886256 	1
11	6	1	70	3	3	NaN	2	3.886256 	1
11	6	1	71	1	16	NaN	2	3.886256 	1
11	6	1	72	1	8	NaN	2	3.886256 	1
11	6	1	73	1	1	NaN	2	3.886256 	1
11	6	1	74	2	14	1.0874	1	3.886256 	1
11	6	1	75	1	4	NaN	2	3.886256 	1
11	6	1	76	1	25	NaN	2	3.886256 	1
11	6	1	77	2	3	1.0046	1	3.886256 	1
11	6	1	78	2	22	1.0408	1	3.886256 	1
11	6	1	79	2	18	0.9364	1	3.886256 	1
11	6	1	80	2	10	0.9283	1	3.886256 	1
12	1	6	1	1	6	NaN	2	3.241516 	1
12	1	6	2	2	25	5.3541	1	3.241516 	1
12	1	6	3	2	30	4.6707	1	3.241516 	1
12	1	6	4	2	3	4.3764	1	3.241516 	1
12	1	6	5	2	28	4.7940	1	3.241516 	1
12	1	6	6	1	12	NaN	2	3.241516 	1
12	1	6	7	4	4	0.2529	1	3.241516 	1
12	1	6	8	2	31	NaN	0	3.241516 	0
12	1	6	9	1	10	NaN	2	3.241516 	1
12	1	6	10	1	20	NaN	2	3.241516 	1
12	1	6	11	2	4	4.1811	1	3.241516 	1
12	1	6	12	1	4	NaN	2	3.241516 	1
12	1	6	13	1	21	NaN	2	3.241516 	1
12	1	6	14	1	7	NaN	2	3.241516 	1
12	1	6	15	4	3	0.2533	1	3.241516 	1
12	1	6	16	1	34	NaN	2	3.241516 	1
12	1	6	17	2	24	3.0544	1	3.241516 	1
12	1	6	18	4	5	0.3257	1	3.241516 	1
12	1	6	19	1	1	NaN	2	3.241516 	1
12	1	6	20	1	23	NaN	2	3.241516 	1
12	1	6	21	3	4	NaN	2	3.241516 	1
12	1	6	22	1	33	NaN	2	3.241516 	1
12	1	6	23	4	1	0.4823	1	3.241516 	1
12	1	6	24	3	5	NaN	2	3.241516 	1
12	1	6	25	2	29	3.2716	1	3.241516 	1
12	1	6	26	2	27	4.7603	1	3.241516 	1
12	1	6	27	1	35	NaN	2	3.241516 	1
12	1	6	28	3	1	NaN	2	3.241516 	1
12	1	6	29	1	28	NaN	2	3.241516 	1
12	1	6	30	1	8	10.3166	-1	3.241516 	0
12	1	6	31	3	2	NaN	2	3.241516 	1
12	1	6	32	1	11	NaN	2	3.241516 	1
12	1	6	33	1	22	NaN	2	3.241516 	1
12	1	6	34	2	21	5.3604	1	3.241516 	1
12	1	6	35	1	29	NaN	2	3.241516 	1
12	1	6	36	2	18	3.2396	1	3.241516 	1
12	1	6	37	1	27	NaN	2	3.241516 	1
12	1	6	38	1	17	NaN	2	3.241516 	1
12	1	6	39	2	6	3.5942	1	3.241516 	1
12	1	6	40	2	32	3.9445	1	3.241516 	1
12	1	6	41	1	14	NaN	2	3.241516 	1
12	1	6	42	3	3	NaN	2	3.241516 	1
12	1	6	43	2	7	3.6502	1	3.241516 	1
12	1	6	44	2	10	3.3573	1	3.241516 	1
12	1	6	45	2	20	4.5897	1	3.241516 	1
12	1	6	46	1	5	NaN	2	3.241516 	1
12	1	6	47	2	11	3.0836	1	3.241516 	1
12	1	6	48	2	1	3.7617	1	3.241516 	1
12	1	6	49	2	8	3.3195	1	3.241516 	1
12	1	6	50	1	16	NaN	2	3.241516 	1
12	1	6	51	2	13	3.6087	1	3.241516 	1
12	1	6	52	1	15	NaN	2	3.241516 	1
12	1	6	53	2	16	4.0291	1	3.241516 	1
12	1	6	54	2	34	NaN	0	3.241516 	0
12	1	6	55	2	23	3.0421	1	3.241516 	1
12	1	6	56	2	17	3.1854	1	3.241516 	1
12	1	6	57	2	22	NaN	0	3.241516 	0
12	1	6	58	2	14	3.1926	1	3.241516 	1
12	1	6	59	1	24	NaN	2	3.241516 	1
12	1	6	60	2	9	2.6974	1	3.241516 	1
12	1	6	61	2	33	3.6142	1	3.241516 	1
12	1	6	62	2	26	4.2136	1	3.241516 	1
12	1	6	63	1	32	NaN	2	3.241516 	1
12	1	6	64	1	30	NaN	2	3.241516 	1
12	1	6	65	1	9	NaN	2	3.241516 	1
12	1	6	66	1	31	NaN	2	3.241516 	1
12	1	6	67	1	26	NaN	2	3.241516 	1
12	1	6	68	2	35	3.1129	1	3.241516 	1
12	1	6	69	2	2	3.6398	1	3.241516 	1
12	1	6	70	1	13	NaN	2	3.241516 	1
12	1	6	71	1	19	NaN	2	3.241516 	1
12	1	6	72	2	15	NaN	0	3.241516 	0
12	1	6	73	4	2	0.2769	1	3.241516 	1
12	1	6	74	1	18	NaN	2	3.241516 	1
12	1	6	75	1	25	NaN	2	3.241516 	1
12	1	6	76	1	2	NaN	2	3.241516 	1
12	1	6	77	1	3	NaN	2	3.241516 	1
12	1	6	78	2	5	2.6315	1	3.241516 	1
